,strength,staff_change,staff_per_shift,shifts_per_day,end_of_day,prop_infected
1762,6,3,30,2,10,0.05
1763,6,3,30,3,10,0.06
1764,6,7,5,1,10,0.07
1765,6,7,5,2,10,0.07
1766,6,7,5,3,10,0.07
1767,6,7,10,1,10,0.07
1768,6,7,10,2,10,0.07
1769,6,7,10,3,10,0.07
1770,6,7,20,1,10,0.09
1771,6,7,20,2,10,0.08
1772,6,7,20,3,10,0.08
1773,6,7,30,1,10,0.12
1774,6,7,30,2,10,0.12
1775,6,7,30,3,10,0.12
1776,6,14,5,1,10,0.10
1777,6,14,5,2,10,0.07
1778,6,14,5,3,10,0.10
1779,6,14,10,1,10,0.08
1780,6,14,10,2,10,0.08
1781,6,14,10,3,10,0.10
1782,6,14,20,1,10,0.14
1783,6,14,20,2,10,0.14
1784,6,14,20,3,10,0.14
1785,6,14,30,1,10,0.16
1786,6,14,30,2,10,0.16
1787,6,14,30,3,10,0.16
1788,6,21,5,1,10,0.07
1789,6,21,5,2,10,0.08
1790,6,21,5,3,10,0.10
1791,6,21,10,1,10,0.10
1792,6,21,10,2,10,0.11
1793,6,21,10,3,10,0.08
1794,6,21,20,1,10,0.14
1795,6,21,20,2,10,0.13
1796,6,21,20,3,10,0.14
1797,6,21,30,1,10,0.16
1798,6,21,30,2,10,0.16
1799,6,21,30,3,10,0.16
1800,2,1,5,1,11,0.20
1801,2,1,5,2,11,
1802,2,1,5,3,11,
1803,2,1,10,1,11,0.15
1804,2,1,10,2,11,
1805,2,1,10,3,11,
1806,2,1,20,1,11,0.23
1807,2,1,20,2,11,
1808,2,1,20,3,11,
1809,2,1,30,1,11,0.30
1810,2,1,30,2,11,
1811,2,1,30,3,11,
1812,2,3,5,1,11,0.20
1813,2,3,5,2,11,
1814,2,3,5,3,11,
1815,2,3,10,1,11,0.15
1816,2,3,10,2,11,
1817,2,3,10,3,11,
1818,2,3,20,1,11,0.20
1819,2,3,20,2,11,
1820,2,3,20,3,11,
1821,2,3,30,1,11,0.30
1822,2,3,30,2,11,
1823,2,3,30,3,11,
1824,2,7,5,1,11,0.20
1825,2,7,5,2,11,
1826,2,7,5,3,11,
1827,2,7,10,1,11,0.20
1828,2,7,10,2,11,
1829,2,7,10,3,11,
1830,2,7,20,1,11,0.25
1831,2,7,20,2,11,
1832,2,7,20,3,11,
1833,2,7,30,1,11,0.38
1834,2,7,30,2,11,
1835,2,7,30,3,11,
1836,2,14,5,1,11,0.20
1837,2,14,5,2,11,
1838,2,14,5,3,11,
1839,2,14,10,1,11,0.35
1840,2,14,10,2,11,
1841,2,14,10,3,11,
1842,2,14,20,1,11,0.45
1843,2,14,20,2,11,
1844,2,14,20,3,11,
1845,2,14,30,1,11,0.50
1846,2,14,30,2,11,
1847,2,14,30,3,11,
1848,2,21,5,1,11,0.30
1849,2,21,5,2,11,
1850,2,21,5,3,11,
1851,2,21,10,1,11,0.35
1852,2,21,10,2,11,
1853,2,21,10,3,11,
1854,2,21,20,1,11,0.45
1855,2,21,20,2,11,
1856,2,21,20,3,11,
1857,2,21,30,1,11,0.50
1858,2,21,30,2,11,
1859,2,21,30,3,11,
1860,4,1,5,1,11,0.05
1861,4,1,5,2,11,0.05
1862,4,1,5,3,11,0.05
1863,4,1,10,1,11,0.05
1864,4,1,10,2,11,0.05
1865,4,1,10,3,11,0.07
1866,4,1,20,1,11,0.04
1867,4,1,20,2,11,0.05
1868,4,1,20,3,11,0.06
1869,4,1,30,1,11,0.05
1870,4,1,30,2,11,0.06
1871,4,1,30,3,11,0.08
1872,4,3,5,1,11,0.05
1873,4,3,5,2,11,0.05
1874,4,3,5,3,11,0.05
1875,4,3,10,1,11,0.07
1876,4,3,10,2,11,0.05
1877,4,3,10,3,11,0.07
1878,4,3,20,1,11,0.07
1879,4,3,20,2,11,0.09
1880,4,3,20,3,11,0.07
1881,4,3,30,1,11,0.11
1882,4,3,30,2,11,0.12
1883,4,3,30,3,11,0.12
1884,4,7,5,1,11,0.10
1885,4,7,5,2,11,0.10
1886,4,7,5,3,11,0.10
1887,4,7,10,1,11,0.10
1888,4,7,10,2,11,0.10
1889,4,7,10,3,11,0.10
1890,4,7,20,1,11,0.14
1891,4,7,20,2,11,0.12
1892,4,7,20,3,11,0.12
1893,4,7,30,1,11,0.18
1894,4,7,30,2,11,0.19
1895,4,7,30,3,11,0.19
1896,4,14,5,1,11,0.15
1897,4,14,5,2,11,0.10
1898,4,14,5,3,11,0.15
1899,4,14,10,1,11,0.15
1900,4,14,10,2,11,0.15
1901,4,14,10,3,11,0.15
1902,4,14,20,1,11,0.23
1903,4,14,20,2,11,0.23
1904,4,14,20,3,11,0.23
1905,4,14,30,1,11,0.25
1906,4,14,30,2,11,0.25
1907,4,14,30,3,11,0.25
1908,4,21,5,1,11,0.15
1909,4,21,5,2,11,0.10
1910,4,21,5,3,11,0.15
1911,4,21,10,1,11,0.15
1912,4,21,10,2,11,0.15
1913,4,21,10,3,11,0.15
1914,4,21,20,1,11,0.23
1915,4,21,20,2,11,0.23
1916,4,21,20,3,11,0.24
1917,4,21,30,1,11,0.25
1918,4,21,30,2,11,0.25
1919,4,21,30,3,11,0.25
1920,6,1,5,1,11,0.03
1921,6,1,5,2,11,0.03
1922,6,1,5,3,11,0.03
1923,6,1,10,1,11,0.03
1924,6,1,10,2,11,0.02
1925,6,1,10,3,11,0.03
1926,6,1,20,1,11,0.02
1927,6,1,20,2,11,0.03
1928,6,1,20,3,11,0.03
1929,6,1,30,1,11,0.02
1930,6,1,30,2,11,0.03
1931,6,1,30,3,11,0.04
1932,6,3,5,1,11,0.03
1933,6,3,5,2,11,0.03
1934,6,3,5,3,11,0.03
1935,6,3,10,1,11,0.03
1936,6,3,10,2,11,0.03
1937,6,3,10,3,11,0.03
1938,6,3,20,1,11,0.04
1939,6,3,20,2,11,0.05
1940,6,3,20,3,11,0.05
1941,6,3,30,1,11,0.06
1942,6,3,30,2,11,0.06
1943,6,3,30,3,11,0.07
1944,6,7,5,1,11,0.07
1945,6,7,5,2,11,0.07
1946,6,7,5,3,11,0.07
1947,6,7,10,1,11,0.07
1948,6,7,10,2,11,0.07
1949,6,7,10,3,11,0.07
1950,6,7,20,1,11,0.09
1951,6,7,20,2,11,0.08
1952,6,7,20,3,11,0.08
1953,6,7,30,1,11,0.12
1954,6,7,30,2,11,0.12
1955,6,7,30,3,11,0.12
1956,6,14,5,1,11,0.10
1957,6,14,5,2,11,0.10
1958,6,14,5,3,11,0.10
1959,6,14,10,1,11,0.10
1960,6,14,10,2,11,0.10
1961,6,14,10,3,11,0.10
1962,6,14,20,1,11,0.15
1963,6,14,20,2,11,0.15
1964,6,14,20,3,11,0.15
1965,6,14,30,1,11,0.17
1966,6,14,30,2,11,0.17
1967,6,14,30,3,11,0.17
1968,6,21,5,1,11,0.07
1969,6,21,5,2,11,0.10
1970,6,21,5,3,11,0.10
1971,6,21,10,1,11,0.10
1972,6,21,10,2,11,0.12
1973,6,21,10,3,11,0.10
1974,6,21,20,1,11,0.15
1975,6,21,20,2,11,0.15
1976,6,21,20,3,11,0.15
1977,6,21,30,1,11,0.17
1978,6,21,30,2,11,0.17
1979,6,21,30,3,11,0.17
1980,2,1,5,1,12,0.20
1981,2,1,5,2,12,
1982,2,1,5,3,12,
1983,2,1,10,1,12,0.15
1984,2,1,10,2,12,
1985,2,1,10,3,12,
1986,2,1,20,1,12,0.23
1987,2,1,20,2,12,
1988,2,1,20,3,12,
1989,2,1,30,1,12,0.30
1990,2,1,30,2,12,
1991,2,1,30,3,12,
1992,2,3,5,1,12,0.20
1993,2,3,5,2,12,
1994,2,3,5,3,12,
1995,2,3,10,1,12,0.15
1996,2,3,10,2,12,
1997,2,3,10,3,12,
1998,2,3,20,1,12,0.20
1999,2,3,20,2,12,
2000,2,3,20,3,12,
2001,2,3,30,1,12,0.30
2002,2,3,30,2,12,
2003,2,3,30,3,12,
2004,2,7,5,1,12,0.20
2005,2,7,5,2,12,
2006,2,7,5,3,12,
2007,2,7,10,1,12,0.20
2008,2,7,10,2,12,
2009,2,7,10,3,12,
2010,2,7,20,1,12,0.25
2011,2,7,20,2,12,
2012,2,7,20,3,12,
2013,2,7,30,1,12,0.38
2014,2,7,30,2,12,
2015,2,7,30,3,12,
2016,2,14,5,1,12,0.30
2017,2,14,5,2,12,
2018,2,14,5,3,12,
2019,2,14,10,1,12,0.40
2020,2,14,10,2,12,
2021,2,14,10,3,12,
2022,2,14,20,1,12,0.47
2023,2,14,20,2,12,
2024,2,14,20,3,12,
2025,2,14,30,1,12,0.50
2026,2,14,30,2,12,
2027,2,14,30,3,12,
2028,2,21,5,1,12,0.30
2029,2,21,5,2,12,
2030,2,21,5,3,12,
2031,2,21,10,1,12,0.35
2032,2,21,10,2,12,
2033,2,21,10,3,12,
2034,2,21,20,1,12,0.47
2035,2,21,20,2,12,
2036,2,21,20,3,12,
2037,2,21,30,1,12,0.50
2038,2,21,30,2,12,
2039,2,21,30,3,12,
2040,4,1,5,1,12,0.05
2041,4,1,5,2,12,0.05
2042,4,1,5,3,12,0.05
2043,4,1,10,1,12,0.05
2044,4,1,10,2,12,0.05
2045,4,1,10,3,12,0.07
2046,4,1,20,1,12,0.05
2047,4,1,20,2,12,0.06
2048,4,1,20,3,12,0.07
2049,4,1,30,1,12,0.06
2050,4,1,30,2,12,0.07
2051,4,1,30,3,12,0.10
2052,4,3,5,1,12,0.05
2053,4,3,5,2,12,0.05
2054,4,3,5,3,12,0.05
2055,4,3,10,1,12,0.07
2056,4,3,10,2,12,0.07
2057,4,3,10,3,12,0.07
2058,4,3,20,1,12,0.08
2059,4,3,20,2,12,0.10
2060,4,3,20,3,12,0.08
2061,4,3,30,1,12,0.12
2062,4,3,30,2,12,0.14
2063,4,3,30,3,12,0.12
2064,4,7,5,1,12,0.10
2065,4,7,5,2,12,0.10
2066,4,7,5,3,12,0.10
2067,4,7,10,1,12,0.10
2068,4,7,10,2,12,0.10
2069,4,7,10,3,12,0.10
2070,4,7,20,1,12,0.14
2071,4,7,20,2,12,0.12
2072,4,7,20,3,12,0.12
2073,4,7,30,1,12,0.18
2074,4,7,30,2,12,0.19
2075,4,7,30,3,12,0.19
2076,4,14,5,1,12,0.15
2077,4,14,5,2,12,0.15
2078,4,14,5,3,12,0.15
2079,4,14,10,1,12,0.17
2080,4,14,10,2,12,0.15
2081,4,14,10,3,12,0.17
2082,4,14,20,1,12,0.24
2083,4,14,20,2,12,0.24
2084,4,14,20,3,12,0.24
2085,4,14,30,1,12,0.25
2086,4,14,30,2,12,0.25
2087,4,14,30,3,12,0.25
2088,4,21,5,1,12,0.15
2089,4,21,5,2,12,0.15
2090,4,21,5,3,12,0.15
2091,4,21,10,1,12,0.17
2092,4,21,10,2,12,0.17
2093,4,21,10,3,12,0.17
2094,4,21,20,1,12,0.24
2095,4,21,20,2,12,0.24
2096,4,21,20,3,12,0.24
2097,4,21,30,1,12,0.25
2098,4,21,30,2,12,0.25
2099,4,21,30,3,12,0.25
2100,6,1,5,1,12,0.03
2101,6,1,5,2,12,0.03
2102,6,1,5,3,12,0.03
2103,6,1,10,1,12,0.03
2104,6,1,10,2,12,0.03
2105,6,1,10,3,12,0.03
2106,6,1,20,1,12,0.03
2107,6,1,20,2,12,0.03
2108,6,1,20,3,12,0.03
2109,6,1,30,1,12,0.02
2110,6,1,30,2,12,0.03
2111,6,1,30,3,12,0.04
2112,6,3,5,1,12,0.03
2113,6,3,5,2,12,0.03
2114,6,3,5,3,12,0.07
2115,6,3,10,1,12,0.03
2116,6,3,10,2,12,0.03
2117,6,3,10,3,12,0.03
2118,6,3,20,1,12,0.04
2119,6,3,20,2,12,0.05
2120,6,3,20,3,12,0.05
2121,6,3,30,1,12,0.07
2122,6,3,30,2,12,0.06
2123,6,3,30,3,12,0.08
2124,6,7,5,1,12,0.07
2125,6,7,5,2,12,0.07
2126,6,7,5,3,12,0.07
2127,6,7,10,1,12,0.07
2128,6,7,10,2,12,0.07
2129,6,7,10,3,12,0.07
2130,6,7,20,1,12,0.09
2131,6,7,20,2,12,0.08
2132,6,7,20,3,12,0.08
2133,6,7,30,1,12,0.12
2134,6,7,30,2,12,0.12
2135,6,7,30,3,12,0.12
2136,6,14,5,1,12,0.10
2137,6,14,5,2,12,0.10
2138,6,14,5,3,12,0.10
2139,6,14,10,1,12,0.12
2140,6,14,10,2,12,0.12
2141,6,14,10,3,12,0.12
2142,6,14,20,1,12,0.16
2143,6,14,20,2,12,0.16
2144,6,14,20,3,12,0.16
2145,6,14,30,1,12,0.17
2146,6,14,30,2,12,0.17
2147,6,14,30,3,12,0.17
2148,6,21,5,1,12,0.10
2149,6,21,5,2,12,0.10
2150,6,21,5,3,12,0.10
2151,6,21,10,1,12,0.12
2152,6,21,10,2,12,0.12
2153,6,21,10,3,12,0.11
2154,6,21,20,1,12,0.16
2155,6,21,20,2,12,0.16
2156,6,21,20,3,12,0.16
2157,6,21,30,1,12,0.17
2158,6,21,30,2,12,0.17
2159,6,21,30,3,12,0.17
2160,2,1,5,1,13,0.20
2161,2,1,5,2,13,
2162,2,1,5,3,13,
2163,2,1,10,1,13,0.20
2164,2,1,10,2,13,
2165,2,1,10,3,13,
2166,2,1,20,1,13,0.28
2167,2,1,20,2,13,
2168,2,1,20,3,13,
2169,2,1,30,1,13,0.38
2170,2,1,30,2,13,
2171,2,1,30,3,13,
2172,2,3,5,1,13,0.20
2173,2,3,5,2,13,
2174,2,3,5,3,13,
2175,2,3,10,1,13,0.15
2176,2,3,10,2,13,
2177,2,3,10,3,13,
2178,2,3,20,1,13,0.25
2179,2,3,20,2,13,
2180,2,3,20,3,13,
2181,2,3,30,1,13,0.38
2182,2,3,30,2,13,
2183,2,3,30,3,13,
2184,2,7,5,1,13,0.20
2185,2,7,5,2,13,
2186,2,7,5,3,13,
2187,2,7,10,1,13,0.20
2188,2,7,10,2,13,
2189,2,7,10,3,13,
2190,2,7,20,1,13,0.25
2191,2,7,20,2,13,
2192,2,7,20,3,13,
2193,2,7,30,1,13,0.38
2194,2,7,30,2,13,
2195,2,7,30,3,13,
2196,2,14,5,1,13,0.30
2197,2,14,5,2,13,
2198,2,14,5,3,13,
2199,2,14,10,1,13,0.40
2200,2,14,10,2,13,
2201,2,14,10,3,13,
2202,2,14,20,1,13,0.47
2203,2,14,20,2,13,
2204,2,14,20,3,13,
2205,2,14,30,1,13,0.50
2206,2,14,30,2,13,
2207,2,14,30,3,13,
2208,2,21,5,1,13,0.30
2209,2,21,5,2,13,
2210,2,21,5,3,13,
2211,2,21,10,1,13,0.40
2212,2,21,10,2,13,
2213,2,21,10,3,13,
2214,2,21,20,1,13,0.50
2215,2,21,20,2,13,
2216,2,21,20,3,13,
2217,2,21,30,1,13,0.50
2218,2,21,30,2,13,
2219,2,21,30,3,13,
2220,4,1,5,1,13,0.05
2221,4,1,5,2,13,0.05
2222,4,1,5,3,13,0.05
2223,4,1,10,1,13,0.05
2224,4,1,10,2,13,0.05
2225,4,1,10,3,13,0.07
2226,4,1,20,1,13,0.05
2227,4,1,20,2,13,0.07
2228,4,1,20,3,13,0.09
2229,4,1,30,1,13,0.07
2230,4,1,30,2,13,0.09
2231,4,1,30,3,13,0.11
2232,4,3,5,1,13,0.05
2233,4,3,5,2,13,0.08
2234,4,3,5,3,13,0.05
2235,4,3,10,1,13,0.07
2236,4,3,10,2,13,0.07
2237,4,3,10,3,13,0.07
2238,4,3,20,1,13,0.09
2239,4,3,20,2,13,0.12
2240,4,3,20,3,13,0.10
2241,4,3,30,1,13,0.15
2242,4,3,30,2,13,0.17
2243,4,3,30,3,13,0.16
2244,4,7,5,1,13,0.10
2245,4,7,5,2,13,0.10
2246,4,7,5,3,13,0.10
2247,4,7,10,1,13,0.10
2248,4,7,10,2,13,0.10
2249,4,7,10,3,13,0.10
2250,4,7,20,1,13,0.14
2251,4,7,20,2,13,0.12
2252,4,7,20,3,13,0.12
2253,4,7,30,1,13,0.18
2254,4,7,30,2,13,0.19
2255,4,7,30,3,13,0.19
2256,4,14,5,1,13,0.15
2257,4,14,5,2,13,0.15
2258,4,14,5,3,13,0.15
2259,4,14,10,1,13,0.17
2260,4,14,10,2,13,0.17
2261,4,14,10,3,13,0.20
2262,4,14,20,1,13,0.24
2263,4,14,20,2,13,0.24
2264,4,14,20,3,13,0.24
2265,4,14,30,1,13,0.25
2266,4,14,30,2,13,0.25
2267,4,14,30,3,13,0.25
2268,4,21,5,1,13,0.15
2269,4,21,5,2,13,0.15
2270,4,21,5,3,13,0.15
2271,4,21,10,1,13,0.19
2272,4,21,10,2,13,0.20
2273,4,21,10,3,13,0.20
2274,4,21,20,1,13,0.24
2275,4,21,20,2,13,0.25
2276,4,21,20,3,13,0.25
2277,4,21,30,1,13,0.25
2278,4,21,30,2,13,0.25
2279,4,21,30,3,13,0.25
2280,6,1,5,1,13,0.03
2281,6,1,5,2,13,0.03
2282,6,1,5,3,13,0.03
2283,6,1,10,1,13,0.03
2284,6,1,10,2,13,0.03
2285,6,1,10,3,13,0.03
2286,6,1,20,1,13,0.03
2287,6,1,20,2,13,0.03
2288,6,1,20,3,13,0.04
2289,6,1,30,1,13,0.03
2290,6,1,30,2,13,0.04
2291,6,1,30,3,13,0.05
2292,6,3,5,1,13,0.03
2293,6,3,5,2,13,0.03
2294,6,3,5,3,13,0.07
2295,6,3,10,1,13,0.03
2296,6,3,10,2,13,0.03
2297,6,3,10,3,13,0.03
2298,6,3,20,1,13,0.04
2299,6,3,20,2,13,0.05
2300,6,3,20,3,13,0.06
2301,6,3,30,1,13,0.07
2302,6,3,30,2,13,0.07
2303,6,3,30,3,13,0.09
2304,6,7,5,1,13,0.07
2305,6,7,5,2,13,0.07
2306,6,7,5,3,13,0.07
2307,6,7,10,1,13,0.07
2308,6,7,10,2,13,0.07
2309,6,7,10,3,13,0.07
2310,6,7,20,1,13,0.09
2311,6,7,20,2,13,0.08
2312,6,7,20,3,13,0.08
2313,6,7,30,1,13,0.12
2314,6,7,30,2,13,0.12
2315,6,7,30,3,13,0.12
2316,6,14,5,1,13,0.10
2317,6,14,5,2,13,0.10
2318,6,14,5,3,13,0.10
2319,6,14,10,1,13,0.12
2320,6,14,10,2,13,0.12
2321,6,14,10,3,13,0.12
2322,6,14,20,1,13,0.16
2323,6,14,20,2,13,0.16
2324,6,14,20,3,13,0.16
2325,6,14,30,1,13,0.17
2326,6,14,30,2,13,0.17
2327,6,14,30,3,13,0.17
2328,6,21,5,1,13,0.10
2329,6,21,5,2,13,0.10
2330,6,21,5,3,13,0.10
2331,6,21,10,1,13,0.13
2332,6,21,10,2,13,0.13
2333,6,21,10,3,13,0.12
2334,6,21,20,1,13,0.16
2335,6,21,20,2,13,0.16
2336,6,21,20,3,13,0.16
2337,6,21,30,1,13,0.17
2338,6,21,30,2,13,0.17
2339,6,21,30,3,13,0.17
2340,2,1,5,1,14,0.20
2341,2,1,5,2,14,
2342,2,1,5,3,14,
2343,2,1,10,1,14,0.20
2344,2,1,10,2,14,
2345,2,1,10,3,14,
2346,2,1,20,1,14,0.28
2347,2,1,20,2,14,
2348,2,1,20,3,14,
2349,2,1,30,1,14,0.38
2350,2,1,30,2,14,
2351,2,1,30,3,14,
2352,2,3,5,1,14,0.20
2353,2,3,5,2,14,
2354,2,3,5,3,14,
2355,2,3,10,1,14,0.20
2356,2,3,10,2,14,
2357,2,3,10,3,14,
2358,2,3,20,1,14,0.30
2359,2,3,20,2,14,
2360,2,3,20,3,14,
2361,2,3,30,1,14,0.43
2362,2,3,30,2,14,
2363,2,3,30,3,14,
2364,2,7,5,1,14,0.20
2365,2,7,5,2,14,
2366,2,7,5,3,14,
2367,2,7,10,1,14,0.20
2368,2,7,10,2,14,
2369,2,7,10,3,14,
2370,2,7,20,1,14,0.25
2371,2,7,20,2,14,
2372,2,7,20,3,14,
2373,2,7,30,1,14,0.38
2374,2,7,30,2,14,
2375,2,7,30,3,14,
2376,2,14,5,1,14,0.30
2377,2,14,5,2,14,
2378,2,14,5,3,14,
2379,2,14,10,1,14,0.45
2380,2,14,10,2,14,
2381,2,14,10,3,14,
2382,2,14,20,1,14,0.50
2383,2,14,20,2,14,
2384,2,14,20,3,14,
2385,2,14,30,1,14,0.50
2386,2,14,30,2,14,
2387,2,14,30,3,14,
2388,2,21,5,1,14,0.30
2389,2,21,5,2,14,
2390,2,21,5,3,14,
2391,2,21,10,1,14,0.40
2392,2,21,10,2,14,
2393,2,21,10,3,14,
2394,2,21,20,1,14,0.50
2395,2,21,20,2,14,
2396,2,21,20,3,14,
2397,2,21,30,1,14,0.50
2398,2,21,30,2,14,
2399,2,21,30,3,14,
2400,4,1,5,1,14,0.05
2401,4,1,5,2,14,0.05
2402,4,1,5,3,14,0.10
2403,4,1,10,1,14,0.05
2404,4,1,10,2,14,0.05
2405,4,1,10,3,14,0.07
2406,4,1,20,1,14,0.06
2407,4,1,20,2,14,0.09
2408,4,1,20,3,14,0.09
2409,4,1,30,1,14,0.08
2410,4,1,30,2,14,0.11
2411,4,1,30,3,14,0.13
2412,4,3,5,1,14,0.05
2413,4,3,5,2,14,0.10
2414,4,3,5,3,14,0.08
2415,4,3,10,1,14,0.07
2416,4,3,10,2,14,0.07
2417,4,3,10,3,14,0.07
2418,4,3,20,1,14,0.09
2419,4,3,20,2,14,0.14
2420,4,3,20,3,14,0.12
2421,4,3,30,1,14,0.17
2422,4,3,30,2,14,0.21
2423,4,3,30,3,14,0.20
2424,4,7,5,1,14,0.10
2425,4,7,5,2,14,0.10
2426,4,7,5,3,14,0.10
2427,4,7,10,1,14,0.10
2428,4,7,10,2,14,0.10
2429,4,7,10,3,14,0.10
2430,4,7,20,1,14,0.14
2431,4,7,20,2,14,0.12
2432,4,7,20,3,14,0.12
2433,4,7,30,1,14,0.18
2434,4,7,30,2,14,0.19
2435,4,7,30,3,14,0.19
2436,4,14,5,1,14,0.15
2437,4,14,5,2,14,0.15
2438,4,14,5,3,14,0.17
2439,4,14,10,1,14,0.20
2440,4,14,10,2,14,0.17
2441,4,14,10,3,14,0.20
2442,4,14,20,1,14,0.25
2443,4,14,20,2,14,0.25
2444,4,14,20,3,14,0.25
2445,4,14,30,1,14,0.25
2446,4,14,30,2,14,0.25
2447,4,14,30,3,14,0.25
2448,4,21,5,1,14,0.15
2449,4,21,5,2,14,0.15
2450,4,21,5,3,14,0.15
2451,4,21,10,1,14,0.20
2452,4,21,10,2,14,0.20
2453,4,21,10,3,14,0.20
2454,4,21,20,1,14,0.25
2455,4,21,20,2,14,0.25
2456,4,21,20,3,14,0.25
2457,4,21,30,1,14,0.25
2458,4,21,30,2,14,0.25
2459,4,21,30,3,14,0.25
2460,6,1,5,1,14,0.03
2461,6,1,5,2,14,0.03
2462,6,1,5,3,14,0.03
2463,6,1,10,1,14,0.03
2464,6,1,10,2,14,0.03
2465,6,1,10,3,14,0.03
2466,6,1,20,1,14,0.03
2467,6,1,20,2,14,0.03
2468,6,1,20,3,14,0.04
2469,6,1,30,1,14,0.03
2470,6,1,30,2,14,0.05
2471,6,1,30,3,14,0.06
2472,6,3,5,1,14,0.03
2473,6,3,5,2,14,0.03
2474,6,3,5,3,14,0.07
2475,6,3,10,1,14,0.03
2476,6,3,10,2,14,0.03
2477,6,3,10,3,14,0.03
2478,6,3,20,1,14,0.05
2479,6,3,20,2,14,0.06
2480,6,3,20,3,14,0.07
2481,6,3,30,1,14,0.08
2482,6,3,30,2,14,0.09
2483,6,3,30,3,14,0.10
2484,6,7,5,1,14,0.07
2485,6,7,5,2,14,0.07
2486,6,7,5,3,14,0.07
2487,6,7,10,1,14,0.07
2488,6,7,10,2,14,0.07
2489,6,7,10,3,14,0.07
2490,6,7,20,1,14,0.09
2491,6,7,20,2,14,0.08
2492,6,7,20,3,14,0.08
2493,6,7,30,1,14,0.12
2494,6,7,30,2,14,0.12
2495,6,7,30,3,14,0.12
2496,6,14,5,1,14,0.10
2497,6,14,5,2,14,0.10
2498,6,14,5,3,14,0.10
2499,6,14,10,1,14,0.13
2500,6,14,10,2,14,0.13
2501,6,14,10,3,14,0.13
2502,6,14,20,1,14,0.17
2503,6,14,20,2,14,0.17
2504,6,14,20,3,14,0.17
2505,6,14,30,1,14,0.17
2506,6,14,30,2,14,0.17
2507,6,14,30,3,14,0.17
2508,6,21,5,1,14,0.10
2509,6,21,5,2,14,0.10
2510,6,21,5,3,14,0.10
2511,6,21,10,1,14,0.15
2512,6,21,10,2,14,0.13
2513,6,21,10,3,14,0.13
2514,6,21,20,1,14,0.17
2515,6,21,20,2,14,0.17
2516,6,21,20,3,14,0.17
2517,6,21,30,1,14,0.17
2518,6,21,30,2,14,0.17
2519,6,21,30,3,14,0.17
2520,2,1,5,1,15,0.20
2521,2,1,5,2,15,
2522,2,1,5,3,15,
2523,2,1,10,1,15,0.25
2524,2,1,10,2,15,
2525,2,1,10,3,15,
2526,2,1,20,1,15,0.33
2527,2,1,20,2,15,
2528,2,1,20,3,15,
2529,2,1,30,1,15,0.43
2530,2,1,30,2,15,
2531,2,1,30,3,15,
2532,2,3,5,1,15,0.20
2533,2,3,5,2,15,
2534,2,3,5,3,15,
2535,2,3,10,1,15,0.25
2536,2,3,10,2,15,
2537,2,3,10,3,15,
2538,2,3,20,1,15,0.38
2539,2,3,20,2,15,
2540,2,3,20,3,15,
2541,2,3,30,1,15,0.47
2542,2,3,30,2,15,
2543,2,3,30,3,15,
2544,2,7,5,1,15,0.20
2545,2,7,5,2,15,
2546,2,7,5,3,15,
2547,2,7,10,1,15,0.23
2548,2,7,10,2,15,
2549,2,7,10,3,15,
2550,2,7,20,1,15,0.33
2551,2,7,20,2,15,
2552,2,7,20,3,15,
2553,2,7,30,1,15,0.45
2554,2,7,30,2,15,
2555,2,7,30,3,15,
2556,2,14,5,1,15,0.30
2557,2,14,5,2,15,
2558,2,14,5,3,15,
2559,2,14,10,1,15,0.45
2560,2,14,10,2,15,
2561,2,14,10,3,15,
2562,2,14,20,1,15,0.50
2563,2,14,20,2,15,
2564,2,14,20,3,15,
2565,2,14,30,1,15,0.50
2566,2,14,30,2,15,
2567,2,14,30,3,15,
2568,2,21,5,1,15,0.35
2569,2,21,5,2,15,
2570,2,21,5,3,15,
2571,2,21,10,1,15,0.45
2572,2,21,10,2,15,
2573,2,21,10,3,15,
2574,2,21,20,1,15,0.50
2575,2,21,20,2,15,
2576,2,21,20,3,15,
2577,2,21,30,1,15,0.50
2578,2,21,30,2,15,
2579,2,21,30,3,15,
2580,4,1,5,1,15,0.05
2581,4,1,5,2,15,0.10
2582,4,1,5,3,15,0.10
2583,4,1,10,1,15,0.05
2584,4,1,10,2,15,0.05
2585,4,1,10,3,15,0.07
2586,4,1,20,1,15,0.06
2587,4,1,20,2,15,0.10
2588,4,1,20,3,15,0.10
2589,4,1,30,1,15,0.09
2590,4,1,30,2,15,0.13
2591,4,1,30,3,15,0.16
2592,4,3,5,1,15,0.08
2593,4,3,5,2,15,0.10
2594,4,3,5,3,15,0.10
2595,4,3,10,1,15,0.07
2596,4,3,10,2,15,0.07
2597,4,3,10,3,15,0.09
2598,4,3,20,1,15,0.10
2599,4,3,20,2,15,0.16
2600,4,3,20,3,15,0.15
2601,4,3,30,1,15,0.21
2602,4,3,30,2,15,0.25
2603,4,3,30,3,15,0.25
2604,4,7,5,1,15,0.10
2605,4,7,5,2,15,0.10
2606,4,7,5,3,15,0.10
2607,4,7,10,1,15,0.10
2608,4,7,10,2,15,0.12
2609,4,7,10,3,15,0.10
2610,4,7,20,1,15,0.16
2611,4,7,20,2,15,0.16
2612,4,7,20,3,15,0.14
2613,4,7,30,1,15,0.22
2614,4,7,30,2,15,0.23
2615,4,7,30,3,15,0.25
2616,4,14,5,1,15,0.15
2617,4,14,5,2,15,0.15
