strength,staff_change,staff_per_shift,shifts_per_day,end_of_day,prop_infected
6,7,5,3,6,0.17
6,7,10,1,6,0.17
6,7,10,2,6,0.17
6,7,10,3,6,0.17
6,7,20,1,6,0.17
6,7,20,2,6,0.17
6,7,20,3,6,0.17
6,7,30,1,6,0.17
6,7,30,2,6,0.17
6,7,30,3,6,0.17
6,14,5,1,6,0.17
6,14,5,2,6,0.17
6,14,5,3,6,0.17
6,14,10,1,6,0.17
6,14,10,2,6,0.17
6,14,10,3,6,0.17
6,14,20,1,6,0.17
6,14,20,2,6,0.17
6,14,20,3,6,0.17
6,14,30,1,6,0.17
6,14,30,2,6,0.17
6,14,30,3,6,0.17
6,21,5,1,6,0.17
6,21,5,2,6,0.17
6,21,5,3,6,0.17
6,21,10,1,6,0.17
6,21,10,2,6,0.17
6,21,10,3,6,0.17
6,21,20,1,6,0.17
6,21,20,2,6,0.17
6,21,20,3,6,0.17
6,21,30,1,6,0.17
6,21,30,2,6,0.17
6,21,30,3,6,0.17
2,1,5,1,7,0.30
2,1,5,2,7,
2,1,5,3,7,
2,1,10,1,7,0.45
2,1,10,2,7,
2,1,10,3,7,
2,1,20,1,7,0.50
2,1,20,2,7,
2,1,20,3,7,
2,1,30,1,7,0.50
2,1,30,2,7,
2,1,30,3,7,
2,3,5,1,7,0.40
2,3,5,2,7,
2,3,5,3,7,
2,3,10,1,7,0.45
2,3,10,2,7,
2,3,10,3,7,
2,3,20,1,7,0.50
2,3,20,2,7,
2,3,20,3,7,
2,3,30,1,7,0.50
2,3,30,2,7,
2,3,30,3,7,
2,7,5,1,7,0.50
2,7,5,2,7,
2,7,5,3,7,
2,7,10,1,7,0.50
2,7,10,2,7,
2,7,10,3,7,
2,7,20,1,7,0.50
2,7,20,2,7,
2,7,20,3,7,
2,7,30,1,7,0.50
2,7,30,2,7,
2,7,30,3,7,
2,14,5,1,7,0.50
2,14,5,2,7,
2,14,5,3,7,
2,14,10,1,7,0.50
2,14,10,2,7,
2,14,10,3,7,
2,14,20,1,7,0.50
2,14,20,2,7,
2,14,20,3,7,
2,14,30,1,7,0.50
2,14,30,2,7,
2,14,30,3,7,
2,21,5,1,7,0.50
2,21,5,2,7,
2,21,5,3,7,
2,21,10,1,7,0.50
2,21,10,2,7,
2,21,10,3,7,
2,21,20,1,7,0.50
2,21,20,2,7,
2,21,20,3,7,
2,21,30,1,7,0.50
2,21,30,2,7,
2,21,30,3,7,
4,1,5,1,7,0.10
4,1,5,2,7,0.15
4,1,5,3,7,0.15
4,1,10,1,7,0.12
4,1,10,2,7,0.15
4,1,10,3,7,0.20
4,1,20,1,7,0.25
4,1,20,2,7,0.28
4,1,20,3,7,0.34
4,1,30,1,7,0.34
4,1,30,2,7,0.45
4,1,30,3,7,0.47
4,3,5,1,7,0.15
4,3,5,2,7,0.15
4,3,5,3,7,0.20
4,3,10,1,7,0.20
4,3,10,2,7,0.23
4,3,10,3,7,0.25
4,3,20,1,7,0.31
4,3,20,2,7,0.33
4,3,20,3,7,0.33
4,3,30,1,7,0.36
4,3,30,2,7,0.38
4,3,30,3,7,0.40
4,7,5,1,7,0.25
4,7,5,2,7,0.25
4,7,5,3,7,0.25
4,7,10,1,7,0.25
4,7,10,2,7,0.25
4,7,10,3,7,0.25
4,7,20,1,7,0.25
4,7,20,2,7,0.25
4,7,20,3,7,0.25
4,7,30,1,7,0.25
4,7,30,2,7,0.25
4,7,30,3,7,0.25
4,14,5,1,7,0.25
4,14,5,2,7,0.25
4,14,5,3,7,0.25
4,14,10,1,7,0.25
4,14,10,2,7,0.25
4,14,10,3,7,0.25
4,14,20,1,7,0.25
4,14,20,2,7,0.25
4,14,20,3,7,0.25
4,14,30,1,7,0.25
4,14,30,2,7,0.25
4,14,30,3,7,0.25
4,21,5,1,7,0.25
4,21,5,2,7,0.25
4,21,5,3,7,0.25
4,21,10,1,7,0.25
4,21,10,2,7,0.25
4,21,10,3,7,0.25
4,21,20,1,7,0.25
4,21,20,2,7,0.25
4,21,20,3,7,0.25
4,21,30,1,7,0.25
4,21,30,2,7,0.25
4,21,30,3,7,0.25
6,1,5,1,7,0.07
6,1,5,2,7,0.07
6,1,5,3,7,0.07
6,1,10,1,7,0.07
6,1,10,2,7,0.07
6,1,10,3,7,0.08
6,1,20,1,7,0.10
6,1,20,2,7,0.12
6,1,20,3,7,0.15
6,1,30,1,7,0.14
6,1,30,2,7,0.17
6,1,30,3,7,0.22
6,3,5,1,7,0.10
6,3,5,2,7,0.13
6,3,5,3,7,0.10
6,3,10,1,7,0.15
6,3,10,2,7,0.13
6,3,10,3,7,0.15
6,3,20,1,7,0.18
6,3,20,2,7,0.20
6,3,20,3,7,0.21
6,3,30,1,7,0.22
6,3,30,2,7,0.24
6,3,30,3,7,0.26
6,7,5,1,7,0.17
6,7,5,2,7,0.17
6,7,5,3,7,0.17
6,7,10,1,7,0.17
6,7,10,2,7,0.17
6,7,10,3,7,0.17
6,7,20,1,7,0.17
6,7,20,2,7,0.17
6,7,20,3,7,0.17
6,7,30,1,7,0.17
6,7,30,2,7,0.17
6,7,30,3,7,0.17
6,14,5,1,7,0.17
6,14,5,2,7,0.17
6,14,5,3,7,0.17
6,14,10,1,7,0.17
6,14,10,2,7,0.17
6,14,10,3,7,0.17
6,14,20,1,7,0.17
6,14,20,2,7,0.17
6,14,20,3,7,0.17
6,14,30,1,7,0.17
6,14,30,2,7,0.17
6,14,30,3,7,0.17
6,21,5,1,7,0.17
6,21,5,2,7,0.17
6,21,5,3,7,0.17
6,21,10,1,7,0.17
6,21,10,2,7,0.17
6,21,10,3,7,0.17
6,21,20,1,7,0.17
6,21,20,2,7,0.17
6,21,20,3,7,0.17
6,21,30,1,7,0.17
6,21,30,2,7,0.17
6,21,30,3,7,0.17
2,1,5,1,8,0.30
2,1,5,2,8,
2,1,5,3,8,
2,1,10,1,8,0.45
2,1,10,2,8,
2,1,10,3,8,
2,1,20,1,8,0.50
2,1,20,2,8,
2,1,20,3,8,
2,1,30,1,8,0.50
2,1,30,2,8,
2,1,30,3,8,
2,3,5,1,8,0.50
2,3,5,2,8,
2,3,5,3,8,
2,3,10,1,8,0.50
2,3,10,2,8,
2,3,10,3,8,
2,3,20,1,8,0.50
2,3,20,2,8,
2,3,20,3,8,
2,3,30,1,8,0.50
2,3,30,2,8,
2,3,30,3,8,
2,7,5,1,8,0.50
2,7,5,2,8,
2,7,5,3,8,
2,7,10,1,8,0.50
2,7,10,2,8,
2,7,10,3,8,
2,7,20,1,8,0.50
2,7,20,2,8,
2,7,20,3,8,
2,7,30,1,8,0.50
2,7,30,2,8,
2,7,30,3,8,
2,14,5,1,8,0.50
2,14,5,2,8,
2,14,5,3,8,
2,14,10,1,8,0.50
2,14,10,2,8,
2,14,10,3,8,
2,14,20,1,8,0.50
2,14,20,2,8,
2,14,20,3,8,
2,14,30,1,8,0.50
2,14,30,2,8,
2,14,30,3,8,
2,21,5,1,8,0.50
2,21,5,2,8,
2,21,5,3,8,
2,21,10,1,8,0.50
2,21,10,2,8,
2,21,10,3,8,
2,21,20,1,8,0.50
2,21,20,2,8,
2,21,20,3,8,
2,21,30,1,8,0.50
2,21,30,2,8,
2,21,30,3,8,
4,1,5,1,8,0.10
4,1,5,2,8,0.15
4,1,5,3,8,0.20
4,1,10,1,8,0.15
4,1,10,2,8,0.20
4,1,10,3,8,0.25
4,1,20,1,8,0.31
4,1,20,2,8,0.39
4,1,20,3,8,0.41
4,1,30,1,8,0.45
4,1,30,2,8,0.59
4,1,30,3,8,0.63
4,3,5,1,8,0.20
4,3,5,2,8,0.20
4,3,5,3,8,0.20
4,3,10,1,8,0.25
4,3,10,2,8,0.30
4,3,10,3,8,0.33
4,3,20,1,8,0.38
4,3,20,2,8,0.40
4,3,20,3,8,0.42
4,3,30,1,8,0.40
4,3,30,2,8,0.44
4,3,30,3,8,0.47
4,7,5,1,8,0.25
4,7,5,2,8,0.25
4,7,5,3,8,0.25
4,7,10,1,8,0.25
4,7,10,2,8,0.25
4,7,10,3,8,0.25
4,7,20,1,8,0.25
4,7,20,2,8,0.25
4,7,20,3,8,0.25
4,7,30,1,8,0.25
4,7,30,2,8,0.25
4,7,30,3,8,0.25
4,14,5,1,8,0.25
4,14,5,2,8,0.25
4,14,5,3,8,0.25
4,14,10,1,8,0.25
4,14,10,2,8,0.25
4,14,10,3,8,0.25
4,14,20,1,8,0.25
4,14,20,2,8,0.25
4,14,20,3,8,0.25
4,14,30,1,8,0.25
4,14,30,2,8,0.25
4,14,30,3,8,0.25
4,21,5,1,8,0.25
4,21,5,2,8,0.25
4,21,5,3,8,0.25
4,21,10,1,8,0.25
4,21,10,2,8,0.25
4,21,10,3,8,0.25
4,21,20,1,8,0.25
4,21,20,2,8,0.25
4,21,20,3,8,0.25
4,21,30,1,8,0.25
4,21,30,2,8,0.25
4,21,30,3,8,0.25
6,1,5,1,8,0.07
6,1,5,2,8,0.07
6,1,5,3,8,0.10
6,1,10,1,8,0.08
6,1,10,2,8,0.08
6,1,10,3,8,0.10
6,1,20,1,8,0.12
6,1,20,2,8,0.17
6,1,20,3,8,0.19
6,1,30,1,8,0.20
6,1,30,2,8,0.23
6,1,30,3,8,0.31
6,3,5,1,8,0.10
6,3,5,2,8,0.13
6,3,5,3,8,0.10
6,3,10,1,8,0.17
6,3,10,2,8,0.15
6,3,10,3,8,0.18
6,3,20,1,8,0.24
6,3,20,2,8,0.27
6,3,20,3,8,0.29
6,3,30,1,8,0.28
6,3,30,2,8,0.31
6,3,30,3,8,0.34
6,7,5,1,8,0.17
6,7,5,2,8,0.17
6,7,5,3,8,0.17
6,7,10,1,8,0.17
6,7,10,2,8,0.17
6,7,10,3,8,0.17
6,7,20,1,8,0.17
6,7,20,2,8,0.17
6,7,20,3,8,0.17
6,7,30,1,8,0.17
6,7,30,2,8,0.17
6,7,30,3,8,0.17
6,14,5,1,8,0.17
6,14,5,2,8,0.17
6,14,5,3,8,0.17
6,14,10,1,8,0.17
6,14,10,2,8,0.17
6,14,10,3,8,0.17
6,14,20,1,8,0.17
6,14,20,2,8,0.17
6,14,20,3,8,0.17
6,14,30,1,8,0.17
6,14,30,2,8,0.17
6,14,30,3,8,0.17
6,21,5,1,8,0.17
6,21,5,2,8,0.17
6,21,5,3,8,0.17
6,21,10,1,8,0.17
6,21,10,2,8,0.17
6,21,10,3,8,0.17
6,21,20,1,8,0.17
6,21,20,2,8,0.17
6,21,20,3,8,0.17
6,21,30,1,8,0.17
6,21,30,2,8,0.17
6,21,30,3,8,0.17
2,1,5,1,9,0.40
2,1,5,2,9,
2,1,5,3,9,
2,1,10,1,9,0.50
2,1,10,2,9,
2,1,10,3,9,
2,1,20,1,9,0.50
2,1,20,2,9,
2,1,20,3,9,
2,1,30,1,9,0.50
2,1,30,2,9,
2,1,30,3,9,
2,3,5,1,9,0.50
2,3,5,2,9,
2,3,5,3,9,
2,3,10,1,9,0.50
2,3,10,2,9,
2,3,10,3,9,
2,3,20,1,9,0.50
2,3,20,2,9,
2,3,20,3,9,
2,3,30,1,9,0.50
2,3,30,2,9,
2,3,30,3,9,
2,7,5,1,9,0.50
2,7,5,2,9,
2,7,5,3,9,
2,7,10,1,9,0.50
2,7,10,2,9,
2,7,10,3,9,
2,7,20,1,9,0.50
2,7,20,2,9,
2,7,20,3,9,
2,7,30,1,9,0.50
2,7,30,2,9,
2,7,30,3,9,
2,14,5,1,9,0.50
2,14,5,2,9,
2,14,5,3,9,
2,14,10,1,9,0.50
2,14,10,2,9,
2,14,10,3,9,
2,14,20,1,9,0.50
2,14,20,2,9,
2,14,20,3,9,
2,14,30,1,9,0.50
2,14,30,2,9,
2,14,30,3,9,
2,21,5,1,9,0.50
2,21,5,2,9,
2,21,5,3,9,
2,21,10,1,9,0.50
2,21,10,2,9,
2,21,10,3,9,
2,21,20,1,9,0.50
2,21,20,2,9,
2,21,20,3,9,
2,21,30,1,9,0.50
2,21,30,2,9,
2,21,30,3,9,
4,1,5,1,9,0.15
4,1,5,2,9,0.20
4,1,5,3,9,0.20
4,1,10,1,9,0.17
4,1,10,2,9,0.25
4,1,10,3,9,0.30
4,1,20,1,9,0.41
4,1,20,2,9,0.49
4,1,20,3,9,0.53
4,1,30,1,9,0.57
4,1,30,2,9,0.72
4,1,30,3,9,0.74
4,3,5,1,9,0.20
4,3,5,2,9,0.23
4,3,5,3,9,0.25
4,3,10,1,9,0.30
4,3,10,2,9,0.33
4,3,10,3,9,0.38
4,3,20,1,9,0.39
4,3,20,2,9,0.42
4,3,20,3,9,0.46
4,3,30,1,9,0.40
4,3,30,2,9,0.45
4,3,30,3,9,0.49
4,7,5,1,9,0.25
4,7,5,2,9,0.25
4,7,5,3,9,0.25
4,7,10,1,9,0.25
4,7,10,2,9,0.25
4,7,10,3,9,0.25
4,7,20,1,9,0.25
4,7,20,2,9,0.25
4,7,20,3,9,0.25
4,7,30,1,9,0.25
4,7,30,2,9,0.25
4,7,30,3,9,0.25
4,14,5,1,9,0.25
4,14,5,2,9,0.25
4,14,5,3,9,0.25
4,14,10,1,9,0.25
4,14,10,2,9,0.25
4,14,10,3,9,0.25
4,14,20,1,9,0.25
4,14,20,2,9,0.25
4,14,20,3,9,0.25
4,14,30,1,9,0.25
4,14,30,2,9,0.25
4,14,30,3,9,0.25
4,21,5,1,9,0.25
4,21,5,2,9,0.25
4,21,5,3,9,0.25
4,21,10,1,9,0.25
4,21,10,2,9,0.25
4,21,10,3,9,0.25
4,21,20,1,9,0.25
4,21,20,2,9,0.25
4,21,20,3,9,0.25
4,21,30,1,9,0.25
4,21,30,2,9,0.25
4,21,30,3,9,0.25
6,1,5,1,9,0.07
6,1,5,2,9,0.07
6,1,5,3,9,0.10
6,1,10,1,9,0.08
6,1,10,2,9,0.11
6,1,10,3,9,0.13
6,1,20,1,9,0.15
6,1,20,2,9,0.20
6,1,20,3,9,0.26
6,1,30,1,9,0.26
6,1,30,2,9,0.31
6,1,30,3,9,0.42
6,3,5,1,9,0.13
6,3,5,2,9,0.13
6,3,5,3,9,0.10
6,3,10,1,9,0.22
6,3,10,2,9,0.19
6,3,10,3,9,0.23
6,3,20,1,9,0.27
6,3,20,2,9,0.30
6,3,20,3,9,0.32
6,3,30,1,9,0.29
6,3,30,2,9,0.33
6,3,30,3,9,0.37
6,7,5,1,9,0.17
6,7,5,2,9,0.17
6,7,5,3,9,0.17
6,7,10,1,9,0.17
6,7,10,2,9,0.17
6,7,10,3,9,0.17
6,7,20,1,9,0.17
6,7,20,2,9,0.17
6,7,20,3,9,0.17
6,7,30,1,9,0.17
6,7,30,2,9,0.17
6,7,30,3,9,0.17
6,14,5,1,9,0.17
6,14,5,2,9,0.17
6,14,5,3,9,0.17
6,14,10,1,9,0.17
6,14,10,2,9,0.17
6,14,10,3,9,0.17
6,14,20,1,9,0.17
6,14,20,2,9,0.17
6,14,20,3,9,0.17
6,14,30,1,9,0.17
6,14,30,2,9,0.17
6,14,30,3,9,0.17
6,21,5,1,9,0.17
6,21,5,2,9,0.17
6,21,5,3,9,0.17
6,21,10,1,9,0.17
6,21,10,2,9,0.17
6,21,10,3,9,0.17
6,21,20,1,9,0.17
6,21,20,2,9,0.17
6,21,20,3,9,0.17
6,21,30,1,9,0.17
6,21,30,2,9,0.17
6,21,30,3,9,0.17
2,1,5,1,10,0.40
2,1,5,2,10,
2,1,5,3,10,
2,1,10,1,10,0.50
2,1,10,2,10,
2,1,10,3,10,
2,1,20,1,10,0.50
2,1,20,2,10,
2,1,20,3,10,
2,1,30,1,10,0.50
2,1,30,2,10,
2,1,30,3,10,
2,3,5,1,10,0.50
2,3,5,2,10,
2,3,5,3,10,
2,3,10,1,10,0.50
2,3,10,2,10,
2,3,10,3,10,
2,3,20,1,10,0.50
2,3,20,2,10,
2,3,20,3,10,
2,3,30,1,10,0.50
2,3,30,2,10,
2,3,30,3,10,
2,7,5,1,10,0.50
2,7,5,2,10,
2,7,5,3,10,
2,7,10,1,10,0.50
2,7,10,2,10,
2,7,10,3,10,
2,7,20,1,10,0.50
2,7,20,2,10,
2,7,20,3,10,
2,7,30,1,10,0.50
2,7,30,2,10,
2,7,30,3,10,
2,14,5,1,10,0.50
2,14,5,2,10,
2,14,5,3,10,
2,14,10,1,10,0.50
2,14,10,2,10,
2,14,10,3,10,
2,14,20,1,10,0.50
2,14,20,2,10,
2,14,20,3,10,
2,14,30,1,10,0.50
2,14,30,2,10,
2,14,30,3,10,
2,21,5,1,10,0.50
2,21,5,2,10,
2,21,5,3,10,
2,21,10,1,10,0.50
2,21,10,2,10,
2,21,10,3,10,
2,21,20,1,10,0.50
2,21,20,2,10,
2,21,20,3,10,
2,21,30,1,10,0.50
2,21,30,2,10,
2,21,30,3,10,
4,1,5,1,10,0.15
4,1,5,2,10,0.20
4,1,5,3,10,0.25
4,1,10,1,10,0.23
4,1,10,2,10,0.30
4,1,10,3,10,0.35
4,1,20,1,10,0.51
4,1,20,2,10,0.60
4,1,20,3,10,0.68
4,1,30,1,10,0.67
4,1,30,2,10,0.83
4,1,30,3,10,0.88
4,3,5,1,10,0.23
4,3,5,2,10,0.25
4,3,5,3,10,0.30
4,3,10,1,10,0.33
4,3,10,2,10,0.38
4,3,10,3,10,0.38
4,3,20,1,10,0.46
4,3,20,2,10,0.50
4,3,20,3,10,0.49
4,3,30,1,10,0.51
4,3,30,2,10,0.56
4,3,30,3,10,0.57
4,7,5,1,10,0.25
4,7,5,2,10,0.25
4,7,5,3,10,0.25
4,7,10,1,10,0.25
4,7,10,2,10,0.25
4,7,10,3,10,0.25
4,7,20,1,10,0.25
4,7,20,2,10,0.25
4,7,20,3,10,0.25
4,7,30,1,10,0.25
4,7,30,2,10,0.25
4,7,30,3,10,0.25
4,14,5,1,10,0.25
4,14,5,2,10,0.25
4,14,5,3,10,0.25
4,14,10,1,10,0.25
4,14,10,2,10,0.25
4,14,10,3,10,0.25
4,14,20,1,10,0.25
4,14,20,2,10,0.25
4,14,20,3,10,0.25
4,14,30,1,10,0.25
4,14,30,2,10,0.25
4,14,30,3,10,0.25
4,21,5,1,10,0.25
4,21,5,2,10,0.25
4,21,5,3,10,0.25
4,21,10,1,10,0.25
4,21,10,2,10,0.25
4,21,10,3,10,0.25
4,21,20,1,10,0.25
4,21,20,2,10,0.25
4,21,20,3,10,0.25
4,21,30,1,10,0.25
4,21,30,2,10,0.25
4,21,30,3,10,0.25
6,1,5,1,10,0.10
6,1,5,2,10,0.07
6,1,5,3,10,0.10
6,1,10,1,10,0.08
6,1,10,2,10,0.12
6,1,10,3,10,0.15
6,1,20,1,10,0.19
6,1,20,2,10,0.26
6,1,20,3,10,0.33
6,1,30,1,10,0.32
6,1,30,2,10,0.39
6,1,30,3,10,0.53
6,3,5,1,10,0.13
6,3,5,2,10,0.13
6,3,5,3,10,0.10
6,3,10,1,10,0.23
6,3,10,2,10,0.20
6,3,10,3,10,0.25
6,3,20,1,10,0.31
6,3,20,2,10,0.34
6,3,20,3,10,0.36
6,3,30,1,10,0.34
6,3,30,2,10,0.39
6,3,30,3,10,0.44
6,7,5,1,10,0.17
6,7,5,2,10,0.17
6,7,5,3,10,0.17
6,7,10,1,10,0.17
6,7,10,2,10,0.17
6,7,10,3,10,0.17
6,7,20,1,10,0.17
6,7,20,2,10,0.17
6,7,20,3,10,0.17
6,7,30,1,10,0.17
6,7,30,2,10,0.17
6,7,30,3,10,0.17
6,14,5,1,10,0.17
6,14,5,2,10,0.17
6,14,5,3,10,0.17
6,14,10,1,10,0.17
6,14,10,2,10,0.17
6,14,10,3,10,0.17
6,14,20,1,10,0.17
6,14,20,2,10,0.17
6,14,20,3,10,0.17
6,14,30,1,10,0.17
6,14,30,2,10,0.17
6,14,30,3,10,0.17
6,21,5,1,10,0.17
6,21,5,2,10,0.17
6,21,5,3,10,0.17
6,21,10,1,10,0.17
6,21,10,2,10,0.17
6,21,10,3,10,0.17
6,21,20,1,10,0.17
6,21,20,2,10,0.17
6,21,20,3,10,0.17
6,21,30,1,10,0.17
6,21,30,2,10,0.17
6,21,30,3,10,0.17
2,1,5,1,11,0.50
2,1,5,2,11,
2,1,5,3,11,
2,1,10,1,11,0.50
2,1,10,2,11,
2,1,10,3,11,
2,1,20,1,11,0.50
2,1,20,2,11,
2,1,20,3,11,
2,1,30,1,11,0.50
2,1,30,2,11,
2,1,30,3,11,
2,3,5,1,11,0.50
2,3,5,2,11,
2,3,5,3,11,
2,3,10,1,11,0.50
2,3,10,2,11,
2,3,10,3,11,
2,3,20,1,11,0.50
2,3,20,2,11,
2,3,20,3,11,
2,3,30,1,11,0.50
2,3,30,2,11,
2,3,30,3,11,
2,7,5,1,11,0.50
2,7,5,2,11,
2,7,5,3,11,
2,7,10,1,11,0.50
2,7,10,2,11,
2,7,10,3,11,
2,7,20,1,11,0.50
2,7,20,2,11,
2,7,20,3,11,
2,7,30,1,11,0.50
2,7,30,2,11,
2,7,30,3,11,
2,14,5,1,11,0.50
2,14,5,2,11,
2,14,5,3,11,
2,14,10,1,11,0.50
2,14,10,2,11,
2,14,10,3,11,
2,14,20,1,11,0.50
2,14,20,2,11,
2,14,20,3,11,
2,14,30,1,11,0.50
2,14,30,2,11,
2,14,30,3,11,
2,21,5,1,11,0.50
2,21,5,2,11,
2,21,5,3,11,
2,21,10,1,11,0.50
2,21,10,2,11,
2,21,10,3,11,
2,21,20,1,11,0.50
2,21,20,2,11,
2,21,20,3,11,
2,21,30,1,11,0.50
2,21,30,2,11,
2,21,30,3,11,
4,1,5,1,11,0.20
4,1,5,2,11,0.25
4,1,5,3,11,0.25
4,1,10,1,11,0.28
4,1,10,2,11,0.36
4,1,10,3,11,0.45
4,1,20,1,11,0.59
4,1,20,2,11,0.71
4,1,20,3,11,0.76
4,1,30,1,11,0.76
4,1,30,2,11,0.90
4,1,30,3,11,0.93
4,3,5,1,11,0.25
4,3,5,2,11,0.25
4,3,5,3,11,0.30
4,3,10,1,11,0.38
4,3,10,2,11,0.40
4,3,10,3,11,0.38
4,3,20,1,11,0.55
4,3,20,2,11,0.61
4,3,20,3,11,0.57
4,3,30,1,11,0.59
4,3,30,2,11,0.68
4,3,30,3,11,0.71
4,7,5,1,11,0.25
4,7,5,2,11,0.25
4,7,5,3,11,0.25
4,7,10,1,11,0.25
4,7,10,2,11,0.25
4,7,10,3,11,0.25
4,7,20,1,11,0.25
4,7,20,2,11,0.25
4,7,20,3,11,0.25
4,7,30,1,11,0.25
4,7,30,2,11,0.25
4,7,30,3,11,0.25
4,14,5,1,11,0.25
4,14,5,2,11,0.25
4,14,5,3,11,0.25
4,14,10,1,11,0.25
4,14,10,2,11,0.25
4,14,10,3,11,0.25
4,14,20,1,11,0.25
4,14,20,2,11,0.25
4,14,20,3,11,0.25
4,14,30,1,11,0.25
4,14,30,2,11,0.25
4,14,30,3,11,0.25
4,21,5,1,11,0.25
4,21,5,2,11,0.25
4,21,5,3,11,0.25
4,21,10,1,11,0.25
4,21,10,2,11,0.25
4,21,10,3,11,0.25
4,21,20,1,11,0.25
4,21,20,2,11,0.25
4,21,20,3,11,0.25
4,21,30,1,11,0.25
4,21,30,2,11,0.25
4,21,30,3,11,0.25
6,1,5,1,11,0.10
6,1,5,2,11,0.07
6,1,5,3,11,0.12
6,1,10,1,11,0.12
6,1,10,2,11,0.13
6,1,10,3,11,0.18
6,1,20,1,11,0.24
6,1,20,2,11,0.33
6,1,20,3,11,0.40
6,1,30,1,11,0.41
6,1,30,2,11,0.49
6,1,30,3,11,0.64
6,3,5,1,11,0.17
6,3,5,2,11,0.17
6,3,5,3,11,0.13
6,3,10,1,11,0.25
6,3,10,2,11,0.23
6,3,10,3,11,0.28
6,3,20,1,11,0.37
6,3,20,2,11,0.40
6,3,20,3,11,0.42
6,3,30,1,11,0.42
6,3,30,2,11,0.48
6,3,30,3,11,0.53
6,7,5,1,11,0.17
6,7,5,2,11,0.17
6,7,5,3,11,0.17
6,7,10,1,11,0.17
6,7,10,2,11,0.17
6,7,10,3,11,0.17
6,7,20,1,11,0.17
6,7,20,2,11,0.17
6,7,20,3,11,0.17
6,7,30,1,11,0.17
6,7,30,2,11,0.17
6,7,30,3,11,0.17
6,14,5,1,11,0.17
6,14,5,2,11,0.17
6,14,5,3,11,0.17
6,14,10,1,11,0.17
6,14,10,2,11,0.17
6,14,10,3,11,0.17
6,14,20,1,11,0.17
6,14,20,2,11,0.17
6,14,20,3,11,0.17
6,14,30,1,11,0.17
6,14,30,2,11,0.17
6,14,30,3,11,0.17
6,21,5,1,11,0.17
6,21,5,2,11,0.17
6,21,5,3,11,0.17
6,21,10,1,11,0.17
6,21,10,2,11,0.17
6,21,10,3,11,0.17
6,21,20,1,11,0.17
6,21,20,2,11,0.17
6,21,20,3,11,0.17
6,21,30,1,11,0.17
6,21,30,2,11,0.17
6,21,30,3,11,0.17
2,1,5,1,12,0.50
2,1,5,2,12,
2,1,5,3,12,
2,1,10,1,12,0.50
2,1,10,2,12,
2,1,10,3,12,
2,1,20,1,12,0.50
2,1,20,2,12,
2,1,20,3,12,
2,1,30,1,12,0.50
2,1,30,2,12,
2,1,30,3,12,
2,3,5,1,12,0.50
2,3,5,2,12,
2,3,5,3,12,
2,3,10,1,12,0.50
2,3,10,2,12,
2,3,10,3,12,
2,3,20,1,12,0.50
2,3,20,2,12,
2,3,20,3,12,
2,3,30,1,12,0.50
2,3,30,2,12,
2,3,30,3,12,
2,7,5,1,12,0.50
2,7,5,2,12,
2,7,5,3,12,
2,7,10,1,12,0.50
2,7,10,2,12,
2,7,10,3,12,
2,7,20,1,12,0.50
2,7,20,2,12,
2,7,20,3,12,
2,7,30,1,12,0.50
2,7,30,2,12,
2,7,30,3,12,
2,14,5,1,12,0.50
2,14,5,2,12,
2,14,5,3,12,
2,14,10,1,12,0.50
2,14,10,2,12,
2,14,10,3,12,
2,14,20,1,12,0.50
2,14,20,2,12,
2,14,20,3,12,
2,14,30,1,12,0.50
2,14,30,2,12,
2,14,30,3,12,
2,21,5,1,12,0.50
2,21,5,2,12,
2,21,5,3,12,
2,21,10,1,12,0.50
2,21,10,2,12,
2,21,10,3,12,
2,21,20,1,12,0.50
2,21,20,2,12,
2,21,20,3,12,
2,21,30,1,12,0.50
2,21,30,2,12,
2,21,30,3,12,
4,1,5,1,12,0.20
4,1,5,2,12,0.25
4,1,5,3,12,0.30
4,1,10,1,12,0.34
4,1,10,2,12,0.44
4,1,10,3,12,0.50
4,1,20,1,12,0.68
4,1,20,2,12,0.79
4,1,20,3,12,0.87
4,1,30,1,12,0.84
4,1,30,2,12,0.94
4,1,30,3,12,0.97
4,3,5,1,12,0.25
4,3,5,2,12,0.25
4,3,5,3,12,0.30
4,3,10,1,12,0.42
4,3,10,2,12,0.45
4,3,10,3,12,0.40
4,3,20,1,12,0.59
4,3,20,2,12,0.66
4,3,20,3,12,0.66
4,3,30,1,12,0.60
4,3,30,2,12,0.72
4,3,30,3,12,0.79
4,7,5,1,12,0.25
4,7,5,2,12,0.25
4,7,5,3,12,0.25
4,7,10,1,12,0.25
4,7,10,2,12,0.25
4,7,10,3,12,0.25
4,7,20,1,12,0.25
4,7,20,2,12,0.25
4,7,20,3,12,0.25
4,7,30,1,12,0.25
4,7,30,2,12,0.25
4,7,30,3,12,0.25
4,14,5,1,12,0.25
4,14,5,2,12,0.25
4,14,5,3,12,0.25
4,14,10,1,12,0.25
4,14,10,2,12,0.25
4,14,10,3,12,0.25
4,14,20,1,12,0.25
4,14,20,2,12,0.25
4,14,20,3,12,0.25
4,14,30,1,12,0.25
4,14,30,2,12,0.25
4,14,30,3,12,0.25
4,21,5,1,12,0.25
4,21,5,2,12,0.25
4,21,5,3,12,0.25
4,21,10,1,12,0.25
4,21,10,2,12,0.25
4,21,10,3,12,0.25
