,strength,staff_change,staff_per_shift,shifts_per_day,end_of_day,prop_infected
3667,4,1,20,2,21,0.09
3668,4,1,20,3,21,0.10
3669,4,1,30,1,21,0.09
3670,4,1,30,2,21,0.17
3671,4,1,30,3,21,0.19
3672,4,3,5,1,21,0.05
3673,4,3,5,2,21,0.10
3674,4,3,5,3,21,0.10
3675,4,3,10,1,21,0.07
3676,4,3,10,2,21,0.07
3677,4,3,10,3,21,0.07
3678,4,3,20,1,21,0.11
3679,4,3,20,2,21,0.13
3680,4,3,20,3,21,0.16
3681,4,3,30,1,21,0.16
3682,4,3,30,2,21,0.25
3683,4,3,30,3,21,0.28
3684,4,7,5,1,21,0.10
3685,4,7,5,2,21,0.10
3686,4,7,5,3,21,0.10
3687,4,7,10,1,21,0.10
3688,4,7,10,2,21,0.11
3689,4,7,10,3,21,0.12
3690,4,7,20,1,21,0.17
3691,4,7,20,2,21,0.21
3692,4,7,20,3,21,0.24
3693,4,7,30,1,21,0.27
3694,4,7,30,2,21,0.30
3695,4,7,30,3,21,0.34
3696,4,14,5,1,21,0.15
3697,4,14,5,2,21,0.15
3698,4,14,5,3,21,0.10
3699,4,14,10,1,21,0.15
3700,4,14,10,2,21,0.12
3701,4,14,10,3,21,0.16
3702,4,14,20,1,21,0.21
3703,4,14,20,2,21,0.20
3704,4,14,20,3,21,0.21
3705,4,14,30,1,21,0.24
3706,4,14,30,2,21,0.24
3707,4,14,30,3,21,0.24
3708,4,21,5,1,21,0.17
3709,4,21,5,2,21,0.15
3710,4,21,5,3,21,0.15
3711,4,21,10,1,21,0.20
3712,4,21,10,2,21,0.20
3713,4,21,10,3,21,0.23
3714,4,21,20,1,21,0.25
3715,4,21,20,2,21,0.25
3716,4,21,20,3,21,0.25
3717,4,21,30,1,21,0.25
3718,4,21,30,2,21,0.25
3719,4,21,30,3,21,0.25
3720,6,1,5,1,21,0.03
3721,6,1,5,2,21,0.03
3722,6,1,5,3,21,0.03
3723,6,1,10,1,21,0.03
3724,6,1,10,2,21,0.03
3725,6,1,10,3,21,0.03
3726,6,1,20,1,21,0.02
3727,6,1,20,2,21,0.03
3728,6,1,20,3,21,0.03
3729,6,1,30,1,21,0.03
3730,6,1,30,2,21,0.04
3731,6,1,30,3,21,0.05
3732,6,3,5,1,21,0.03
3733,6,3,5,2,21,0.03
3734,6,3,5,3,21,0.03
3735,6,3,10,1,21,0.03
3736,6,3,10,2,21,0.03
3737,6,3,10,3,21,0.03
3738,6,3,20,1,21,0.05
3739,6,3,20,2,21,0.06
3740,6,3,20,3,21,0.07
3741,6,3,30,1,21,0.08
3742,6,3,30,2,21,0.11
3743,6,3,30,3,21,0.10
3744,6,7,5,1,21,0.07
3745,6,7,5,2,21,0.07
3746,6,7,5,3,21,0.07
3747,6,7,10,1,21,0.05
3748,6,7,10,2,21,0.05
3749,6,7,10,3,21,0.06
3750,6,7,20,1,21,0.12
3751,6,7,20,2,21,0.11
3752,6,7,20,3,21,0.12
3753,6,7,30,1,21,0.18
3754,6,7,30,2,21,0.19
3755,6,7,30,3,21,0.21
3756,6,14,5,1,21,0.07
3757,6,14,5,2,21,0.07
3758,6,14,5,3,21,0.07
3759,6,14,10,1,21,0.10
3760,6,14,10,2,21,0.09
3761,6,14,10,3,21,0.10
3762,6,14,20,1,21,0.13
3763,6,14,20,2,21,0.14
3764,6,14,20,3,21,0.14
3765,6,14,30,1,21,0.16
3766,6,14,30,2,21,0.16
3767,6,14,30,3,21,0.16
3768,6,21,5,1,21,0.12
3769,6,21,5,2,21,0.10
3770,6,21,5,3,21,0.13
3771,6,21,10,1,21,0.13
3772,6,21,10,2,21,0.13
3773,6,21,10,3,21,0.15
3774,6,21,20,1,21,0.17
3775,6,21,20,2,21,0.17
3776,6,21,20,3,21,0.17
3777,6,21,30,1,21,0.17
3778,6,21,30,2,21,0.17
3779,6,21,30,3,21,0.17
